rank,model_key,primary_metric,cv_folds,test_accuracy_mean,test_accuracy_std,test_precision_mean,test_precision_std,test_recall_mean,test_recall_std,test_f1_mean,test_f1_std,test_roc_auc_mean,test_roc_auc_std,fit_time_mean,score_time_mean,score_method,oof_accuracy,oof_precision,oof_recall,oof_f1,oof_roc_auc,oof_average_precision,train_accuracy_mean,accuracy_gap,train_precision_mean,precision_gap,train_recall_mean,recall_gap,train_f1_mean,f1_gap,train_roc_auc_mean,roc_auc_gap,f1_diagnosis,rank_primary_metric,interpretability,model_family,speed_bucket,precision_recall_gap,selected_for_sprint4,selection_reason,discard_reason
4,svm,f1,5,0.4995020017576409,0.0003774269717818,0.4997490760171384,0.0001909582686127,0.9941216678058784,0.0037704278093118,0.6651312558840103,0.0010005841548368,0.5600825343095284,0.0607259443910524,18.243640899658203,7.023308038711548,decision_function,0.4995020017576408,0.4997496539333785,0.9941216678058784,0.6651335389118277,0.5119801534126088,0.5203054396954909,0.4995264134361878,2.4411678546942817e-05,0.4997609744247292,1.1898407590749116e-05,0.9942095498486476,8.788204276921618e-05,0.6651609237388847,2.9667854874348976e-05,0.5653631868035418,0.0052806524940134,sin brecha fuerte,4,baja,margen máximo,más lento,-0.49437259178874,False,,No quedó en top 3 por F1 (CV) | mayor costo computacional | menor interpretabilidad
5,lr,f1,5,0.6634410702079875,0.0026036356979588,0.6655059680143779,0.0037414397842778,0.6573186212283957,0.0075716448439929,0.6613507438769931,0.0035010171821924,0.7245532782011906,0.0022347449435072,10.076349449157714,0.3843127250671386,predict_proba,0.6634410702079875,0.665467199177508,0.6573186212283957,0.6613678119135808,0.7244737942907251,0.7086756037783787,0.6657015916414413,0.0022605214334537,0.667737312449127,0.0022313444347491,0.6597012010545845,0.0023825798261888,0.6636784116888685,0.0023276678118754,0.7275962324291575,0.0030429542279668,sin brecha fuerte,5,alta,lineal,más rápido,0.008187346785982208,False,,No quedó en top 3 por F1 (CV)
