log_timestamp,sprint,stage,model_key,estimator,artifact_path,training_dataset,balance_strategy,feature_strategy,target_col,train_rows,train_columns,status,rank,selected_for_sprint4,selection_reason,discard_reason,primary_metric,primary_selection_metric,test_accuracy_mean,test_precision_mean,test_recall_mean,test_f1_mean,test_roc_auc_mean,oof_accuracy,oof_precision,oof_recall,oof_f1,oof_roc_auc,oof_average_precision,fit_time_mean,score_time_mean,model_family,interpretability,speed_bucket,notes
2026-05-08T02:44:48,3,modeling_baseline,lr,LogisticRegression,/Users/alexandralozano/dp261-g1/models/baseline_lr.pkl,train_balanced.csv,balanced,features_creadas_iqr,IsBadBuy,102410,59,trained,5,False,,No quedó en top 3 por Precision (CV) | insuficiente control de falsos positivos,precision,precision,0.6634410702079875,0.6655059680143779,0.6573186212283957,0.6613507438769931,0.7245532782011906,0.6634410702079875,0.665467199177508,0.6573186212283957,0.6613678119135808,0.7244737942907251,0.7086756037783787,11.63479266166687,0.3813393592834472,lineal,alta,más rápido,Default baseline parameters
2026-05-08T02:44:48,3,modeling_baseline,dt,DecisionTreeClassifier,/Users/alexandralozano/dp261-g1/models/baseline_dt.pkl,train_balanced.csv,balanced,features_creadas_iqr,IsBadBuy,102410,59,trained,2,True,Top 2 por Precision (CV) | prioriza control de falsos positivos | OOF Precision=0.871 | PR Gap=-0.128 | AUC CV=0.925 | Interpretabilidad: alta | Velocidad: más rápido,,precision,precision,0.9251342642320086,0.8707585876277314,0.998476711258666,0.9302523462480206,0.9251342642320086,0.9251342642320086,0.8707507323387151,0.998476711258666,0.9302499067512122,0.9251342642320084,0.8701859719223023,13.764366579055784,0.4343258380889893,árbol simple,alta,más rápido,Default baseline parameters
2026-05-08T02:44:48,3,modeling_baseline,rf,RandomForestClassifier,/Users/alexandralozano/dp261-g1/models/baseline_rf.pkl,train_balanced.csv,balanced,features_creadas_iqr,IsBadBuy,102410,59,trained,1,True,Top 1 por Precision (CV) | prioriza control de falsos positivos | OOF Precision=0.980 | PR Gap=-0.018 | AUC CV=0.999 | Interpretabilidad: media | Velocidad: más lento,,precision,precision,0.9886534518113466,0.9796249368256946,0.9980665950590764,0.988759471444296,0.9994374601495616,0.9886534518113466,0.97962391458529,0.9980665950590762,0.9887592624837968,0.9994369429776276,0.9995917315473244,83.68521633148194,2.240953874588013,ensamble de árboles,media,más lento,Default baseline parameters
2026-05-08T02:44:48,3,modeling_baseline,svm,SVC,/Users/alexandralozano/dp261-g1/models/baseline_svm.pkl,train_balanced.csv,balanced,features_creadas_iqr,IsBadBuy,102410,59,trained,6,False,,No quedó en top 3 por Precision (CV) | insuficiente control de falsos positivos | mayor costo computacional | menor interpretabilidad | trade-off desfavorable vs recall,precision,precision,0.4995020017576409,0.4997490760171384,0.9941216678058784,0.6651312558840103,0.5600825343095284,0.4995020017576408,0.4997496539333785,0.9941216678058784,0.6651335389118277,0.5119801534126088,0.5203054396954909,21.732807064056395,7.942674779891968,margen máximo,baja,más lento,Default baseline parameters
2026-05-08T02:44:48,3,modeling_baseline,gb,GradientBoostingClassifier,/Users/alexandralozano/dp261-g1/models/baseline_gb.pkl,train_balanced.csv,balanced,features_creadas_iqr,IsBadBuy,102410,59,trained,4,False,,No quedó en top 3 por Precision (CV) | insuficiente control de falsos positivos | mayor costo computacional | menor interpretabilidad,precision,precision,0.6763694951664877,0.6711172108815814,0.6917879113367834,0.681284577458421,0.7434496803960401,0.6763694951664877,0.6710935131858139,0.6917879113367835,0.6812835973035609,0.743403766893866,0.7287562819419174,54.8953866481781,0.5052202224731446,ensamble de árboles,media-baja,más lento,Default baseline parameters
2026-05-08T02:44:48,3,modeling_baseline,knn,KNeighborsClassifier,/Users/alexandralozano/dp261-g1/models/baseline_knn.pkl,train_balanced_knn_raw.csv,balanced,raw_sin_iqr,IsBadBuy,102410,50,trained,3,True,Top 3 por Precision (CV) | prioriza control de falsos positivos | OOF Precision=0.754 | PR Gap=-0.209 | AUC CV=0.908 | Interpretabilidad: media-baja | Velocidad: más rápido,,precision,precision,0.8247632067180939,0.7544087294669818,0.9630504833512352,0.8460528649049609,0.907730923299407,0.8247632067180939,0.7544020683219361,0.9630504833512352,0.84605222523419,0.9077219429672824,0.8561505484014476,1.142384672164917,333.83054580688474,instancias / distancia,media-baja,más rápido,Default baseline parameters
